CO,2,6,87,1236,2566,8523,12508,25382,33345,33722,35388,35645,38214,40446,50170,50182,50194,50205,51466,60683,65522,65535,66222,66413,66414,66415,67999,72348,72358,72359,72361,77480,79258,86532,166332
CO,2,6,125,126,10032,14040,17683,18287,20476,22685,23074,24514,24515,29455,35037,35883,35991,37101,38375,40250,40875,47903,47996,52579,57219,59014,63158,63166,63182,66416,67532,68581,68695,69170,166331,166510
CO,2,6,126,125,10032,14040,17683,18287,20476,22685,23074,24514,24515,29455,35037,35883,35991,37101,38375,40250,40875,47903,47996,52579,57219,59014,63158,63166,66416,67532,68581,68695,69170,166331,166510
CO,2,6,131,2130,4108,5802,6601,6744,7726,7727,9881,10073,10521,10549,11125,11290,11893,11909,12171,12855,16788,16993,18894,21808,24582,25738,29712,29719,35575,35576,39241,41225,51988,52240,53116,53465,53819,54940,54948,55106,55454,59443,60018,60559,61251,61702,63901,64588,64592,65046,67602,68569,69338,69440,70413,70415,70651,71236,71238,71293,71580,72076,73130,74112,74559,83965
CO,2,6,144,148,306,308,749,6669,8564,9754,9781,10188,10245,12522,12895,17433,17830,22201,23394,23422,24316,24436,24570,25559,26304,27300,28324,31114,31870,33079,33691,33770,34529,35649,35675,35846,35867,35881,35882,35903,35909,35910,35911,35912,35913,35918,35920,35921,35923,35994,38562,48836,48837,49324,49330,51517,51518,51569,53117,53118,53847,55644,56528,58835,59988,60384,60464,60534,60537,61173,64877,64969,64984,65301,68538,68540,68541,69269,69531,69618,70492,70917,72054,73101,125710
CO,2,6,146,411,998,1222,3646,3661,4297,4301,4329,4692,5875,6837,6838,7908,8500,9617,9939,10253,11204,11289,12498,13960,13989,13991,16363,18301,20426,21158,21432,22108,22211,24215,24783,24914,25040,25065,25067,25078,25173,25684,25686,28199,28462,28476,29292,32327,34167,34181,34195,34204,34211,34212,34894,34895,36117,37102,37503,38464,39269,39270,39738,40877,41397,41458,41671,41674,41893,42124,46979,48772,50147,50781,53939,56523,56526,56549,59438,59852,61216,64017,65247,65666,65690,66185,66536,67787,67802,67869,68007,68939,69544,70138,70161,70162,70416,70418,70428,70655,70852,71217,71428,72115,73155,73204,73226,73692,73905,73983,74007,74137
CO,2,6,147,450,1328,2650,3072,3978,6048,6463,6476,6868,7692,8616,9610,9766,10153,11970,12499,13594,13595,13602,13607,13933,14050,14322,14682,17010,18783,18795,20818,22206,22591,23337,23671,25453,25456,25682,25683,26996,28480,30429,30577,33081,38336,39656,39664,40758,41436,43952,47404,47535,48406,48413,48457,48477,48481,50063,50780,51284,51864,51980,51984,53115,56092,57476,60551,60553,60555,60654,60850,62136,63153,64690,64833,65684,67866,67993,69237,69271,69328,69943,69944,69946,70158,70184,70493,71225,72096,72098,72099,72145,73206,73207,73238,73263,73264,73288,73292,73311,73318,73333,73344,73356,73363,73375,73879,73881,73942,73982,74109,74156,74170,74197,74215,74419,74422,84088,136751,189358
CO,2,6,148,144,306,308,749,5319,6669,6864,8564,9754,9781,10188,10245,12522,12895,16930,17037,17433,17830,22201,22204,23394,23422,24316,24570,25559,26304,26950,27300,28324,29015,31114,31870,33079,33691,33770,34529,35649,35675,35841,35846,35867,35881,35882,35903,35909,35910,35911,35912,35913,35918,35920,35921,35923,35954,35994,38562,42359,48836,48837,49324,49326,49330,51517,51518,51569,53117,53118,53847,55643,55644,56528,58835,59988,60384,60464,60534,60537,61173,62293,64877,64969,64984,65301,65370,67910,68538,68540,68541,68834,69269,69531,69618,70492,70917,72054,73101,73701,125710
CO,2,6,257,267,269,417,4685,4693,6869,8532,10976,11118,13924,19707,20295,23341,23342,24970,25454,36912,39746,40619,41314,41315,41893,43870,49421,49439,50141,50781,56549,59441,60556,61216,65130,65681,66219,68394,68395,68408,68409,69880,70491,70592,71217,71220,71280,71657,71676,71680,72062,72958,73120,73150,73153,73189,73195,73875,73907,73910,74122,74137
CO,2,6,267,257,269,417,4685,4693,6869,7780,8532,10213,10976,11118,13924,13929,18753,19707,20287,20295,23264,23341,23342,24970,25045,25454,36912,39746,40619,41314,41315,41893,43870,49421,49439,50141,50147,50781,53930,54176,56549,59441,60556,61216,65130,65681,65749,65943,66185,66219,66804,67893,68394,68395,68407,68408,68409,69880,70491,70592,71217,71220,71280,71657,71676,71680,72062,72313,72326,72958,73120,73150,73153,73189,73195,73875,73907,73910,74122,74137
