14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,SAT,0.0,
14-15-16_1-3-4,SAT,0.0,
14-15-16_1-3-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_1-4,UNSAT,0.0,
14-15-16_1-4,UNSAT,0.0,
14-15-16_1-4,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_3-4,SAT,0.0,
14-15-16_3-4-5,SAT,0.0,
14-15-16_2-3-4-5,UNSAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_4-5,UNSAT,0.0,
14-15-16_4-5,SAT,0.0,
14-15-16_2-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_4-5,UNSAT,0.0,
14-15-16_4-5,SAT,0.0,
14-15-16_2-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_4-5,UNSAT,0.0,
14-15-16_4-5,SAT,0.0,
14-15-16_2-4-5,SAT,0.0,
14-15-16_,SAT,0.0,
14-15-16_4,SAT,0.0,
14-15-16_4-5,UNSAT,0.0,
14-15-16_4-5,SAT,0.0,
14-15-16_2-4-5,SAT,0.0,
14-15-16_,SAT,0.0,{16=[Station 4], 14=[], 15=[]}
14-15-16_4,SAT,0.0,{16=[Station 4], 14=[Station 5], 15=[]}
14-15-16_4-5,UNSAT,0.0,{}
14-15-16_4-5,SAT,0.0,{16=[Station 4], 14=[Station 5], 15=[Station 2]}
14-15-16_2-4-5,SAT,0.0,{16=[Station 4], 14=[Station 3, Station 5], 15=[Station 2]}
14-15-16_,SAT,0.0,{16=[Station 4], 14=[], 15=[]}
14-15-16_4,SAT,0.0,{16=[Station 4], 14=[Station 5], 15=[]}
14-15-16_4-5,UNSAT,0.0,{}
14-15-16_4-5,SAT,0.0,{16=[Station 4], 14=[Station 5], 15=[Station 2]}
14-15-16_2-4-5,SAT,0.0,{16=[Station 4], 14=[Station 3, Station 5], 15=[Station 2]}
14-15-16_,SAT,0.0,{16=[Station 4], 14=[], 15=[]}
14-15-16_4,SAT,0.0,{16=[Station 4], 14=[Station 5], 15=[]}
14-15-16_4-5,UNSAT,0.0,{}
14-15-16_4-5,SAT,0.0,{16=[Station 4], 14=[Station 5], 15=[Station 2]}
14-15-16_2-4-5,SAT,0.0,{16=[Station 4], 14=[Station 3, Station 5], 15=[Station 2]}
14-15-16_,SAT,0.0,{16=[Station 4], 14=[], 15=[]}
14-15-16_4,SAT,0.0,{16=[Station 4], 14=[Station 5], 15=[]}
14-15-16_4-5,UNSAT,0.0,{}
14-15-16_4-5,SAT,0.0,{16=[Station 4], 14=[Station 5], 15=[Station 2]}
14-15-16_2-4-5,SAT,0.0,{16=[Station 4], 14=[Station 3, Station 5], 15=[Station 2]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_,SAT,0.0,{14=[], 15=[], 17=[], 16=[], 19=[], 18=[], 21=[], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[], 26=[], 29=[], 28=[], 30=[]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_69531,SAT,0.0,{14=[], 15=[], 17=[], 16=[], 19=[Station 61007], 18=[], 21=[], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[], 26=[], 29=[], 28=[], 30=[]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_61007-69531,SAT,0.0,{14=[], 15=[], 17=[], 16=[], 19=[Station 61007], 18=[], 21=[], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[], 26=[Station 60552], 29=[], 28=[], 30=[]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_60552-61007-69531,SAT,0.0,{14=[], 15=[], 17=[], 16=[], 19=[Station 61007], 18=[], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[], 26=[Station 60552], 29=[], 28=[], 30=[]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_27290-60552-61007-69531,SAT,0.0,{14=[], 15=[], 17=[], 16=[], 19=[Station 61007], 18=[], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[], 26=[Station 60552], 29=[], 28=[], 30=[Station 67884]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_27290-60552-61007-67884-69531,SAT,0.0,{14=[], 15=[], 17=[], 16=[], 19=[Station 61007], 18=[], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[Station 22206], 26=[Station 60552], 29=[], 28=[], 30=[Station 67884]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_22206-27290-60552-61007-67884-69531,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[Station 22206], 26=[Station 60552], 29=[], 28=[], 30=[Station 67884]}
14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30_22206-27290-60552-61007-65686-67884-69531,SAT,0.0,{14=[], 15=[], 17=[Station 65686], 16=[], 19=[Station 61007], 18=[], 21=[Station 27290], 20=[], 23=[Station 69531], 22=[], 25=[], 24=[], 27=[Station 22206], 26=[Station 60552], 29=[Station 7933], 28=[], 30=[Station 67884]}
