FacID,Volume
62424,30712
81694,30116
34537,37282
56032,6984
78921,26557
34868,36269
35606,30963
61956,37151
62382,12587
37444,2616
71024,22510
61978,36045
29108,43740
53903,64957
29085,49955
35190,64617
51491,66673
23277,64079
47974,45057
65528,66287
168219,12412
28496,49729
51102,39637
3659,46197
166319,38298
35630,50914
78314,30214
36003,47855
10318,43500
58739,34897
73371,60383
70041,60643
73964,56234
413,54882
57274,55822
6568,64621
66285,106255
17076,111113
51913,35520
73354,106387
13992,199891
74150,203234
19190,99557
19199,62282
13990,110721
40902,62919
37176,71354
60963,123296
61012,53039
61013,58077
136750,37253
67020,27931
57292,68548
591,52778
715,26166
65128,59057
713,58175
48693,68842
3086,29663
28119,68603
39659,43085
39664,67875
25683,56688
39656,34266
73288,75083
84088,40619
48408,31373
53065,31323
67000,26311
26025,66976
6096,71287
65143,83711
64545,85846
10221,73688
6870,70995
19593,36138
592,37238
73998,6913
39561,29776
34174,15659
65758,11615
51991,42160
73999,32203
4297,57763
67786,28085
32216,4125
38497,18792
70420,9661
4585,4754
38591,42429
12525,51222
81507,48137
73706,44911
70482,47840
35648,53304
35652,54842
15567,3742
53734,61605
629,24662
14312,21953
34329,30400
58725,69496
14315,24375
64352,49958
21252,66243
73113,59474
40758,78464
34341,20968
74151,61344
617,27798
70852,66498
16363,47244
70428,7000
69544,19015
42124,38246
42116,26130
18301,22269
25684,46198
25686,47759
68939,52852
62009,43407
70536,24625
40058,19444
34457,58178
12913,57550
56079,58994
69692,59730
43328,60003
32176,29992
28280,45802
62354,48812
12523,59897
32179,10736
65301,15566
6669,194723
10245,75024
9754,105457
168452,19182
68538,11038
12522,43351
35903,94335
9781,80893
60384,15501
54385,69949
49235,25150
49236,28255
71353,46400
60825,66537
72060,54240
23942,160508
52078,2837
59137,61108
65667,51976
49240,20927
22590,63140
167588,30253
24515,9143
35037,110377
59014,46529
52579,108325
69170,62287
166331,107084
35991,71859
9719,53451
35336,41997
17625,16653
25685,50859
29095,63886
21156,35585
29114,44278
35096,52560
593,53351
69447,15068
67140,2368
69446,41763
37174,45149
61007,48549
48662,47109
27245,46566
590,47620
23947,46819
19117,48813
33764,48859
33716,48997
51708,48864
55516,31838
10202,48636
36916,48647
68753,48635
67760,48670
49832,48671
24977,35771
24979,7058
24218,4881
24975,33990
589,84759
24976,33449
38616,106709
51806,33443
12520,83736
8653,36038
38586,58363
70021,91104
10587,52006
9015,53988
71297,48739
21536,47495
61005,51407
55203,29072
416,55506
68911,3981
49712,37096
71326,44152
48667,46406
68542,45450
84253,43879
43184,30504
43168,40907
136749,48839
166512,24955
36117,60112
41674,83453
41671,60279
73983,78951
74007,71410
77678,9364
77677,21958
77676,4373
2455,128853
40761,55534
57826,68905
27503,8061
27502,23759
27504,41147
27501,26970
37808,57960
5982,23905
27490,21642
5985,47379
46728,31229
46755,19702
69944,26879
10132,24223
69328,7693
77515,1254
73344,31714
57476,32061
69946,26940
48413,8178
11259,29374
69943,36613
69940,12227
26996,7024
18334,74345
81508,40052
37982,19061
594,82146
57838,74042
37971,33238
69149,95729
69444,49335
35582,52431
2767,52624
168154,10918
52430,20453
66469,42517
29560,38548
60353,27216
52420,16331
60354,32612
52432,18945
29557,38203
52423,3037
52425,8776
52426,20086
67347,23375
81593,25440
7841,42194
54011,45469
5471,28372
6885,51033
13950,86308
81946,43327
73319,47348
5468,28658
66407,91495
9054,71847
4349,9274
4350,15578
61004,44927
61008,28978
167158,23301
83969,21320
17012,82816
69416,52302
3133,69988
24215,40136
72041,35960
13991,35028
168419,7352
34212,21794
34205,26368
67802,40871
189735,21661
3661,37973
17742,22349
20287,37251
73120,88973
13929,32553
66219,35542
23341,40714
68403,13683
20295,121019
84453,17379
7894,10868
168339,1583
21160,10778
47987,8616
11264,42122
47975,5785
47981,2072
48003,13207
7890,56708
21161,31603
66589,65084
21162,4268
19191,22169
10228,22311
63331,38754
51493,32792
34577,23750
60307,38821
48360,24433
59139,37850
17402,5282
59257,551
11644,28977
62442,33794
49760,34156
27621,26770
59255,33821
35097,29970
59363,33870
28230,34046
34858,34338
48763,212
23487,319
31590,50496
21801,27727
22245,10190
82735,16826
23486,49901
66908,49705
41065,50641
3032,20075
83913,37206
55643,48947
70917,44032
68540,48082
68541,19559
55644,42895
48659,5930
60728,13160
41975,10016
55379,30021
55375,4649
61064,2870
41983,29811
61067,7249
41964,2401
48660,2040
61071,884
61063,1496
48658,27023
71558,15440
61066,3796
28501,3492
28521,15428
61072,22152
29121,13508
39270,52404
25040,51514
22108,44794
67485,19055
67787,42843
13960,51696
73905,51944
70699,66568
3369,22346
17464,26073
23937,52521
61003,30084
3228,32538
27140,76299
73937,72473
29706,212452
6863,140116
6104,78051
36533,89160
74420,168375
74094,72054
72062,153541
73153,188629
49439,144175
4693,89387
55370,7205
132606,5964
86208,4344
53321,18859
53320,5513
53315,778
55364,2080
162016,1703
55362,1247
49134,16841
61961,16669
55372,17158
22129,16308
22124,7299
2650,10906
72096,105258
25682,124869
6868,130134
52280,29508
24801,32924
6866,32467
42121,35286
28311,32660
5875,49804
9922,19599
9913,4828
25396,25719
25395,10390
59279,4415
59280,17007
21253,18996
21254,3901
26994,49049
26993,5321
8257,15617
49750,3522
50591,25218
8241,15171
34406,34044
8322,24462
35183,3175
35189,25072
50590,61931
61551,5018
35187,4031
31437,4813
49766,37451
21150,19293
24618,35377
58262,36207
46991,49808
43847,28830
23935,40772
54728,26815
33261,42263
22826,21592
21149,22355
33471,64797
349,27250
35059,58853
38588,36051
82476,55786
706,28528
701,36756
84802,32498
68427,27707
70412,7514
73642,40007
714,25323
720,15176
62207,24973
30283,12254
60829,28304
72307,30220
13993,51678
5909,3396
5914,3045
17399,4896
5906,2579
2506,13646
10907,11583
56029,20852
12729,19425
56033,12505
12395,13021
12427,22213
71072,3469
71023,17309
167797,11703
2495,21891
25358,13684
33752,12472
41125,6136
68666,5946
29885,16053
63165,22013
31351,15203
60637,57962
33870,10260
41126,2786
58616,14134
12144,70948
167844,16185
60639,9024
31354,18205
19654,23846
12930,22240
31352,10393
18741,10615
14867,47627
52888,38284
26249,37530
167838,30361
8214,90251
19653,176936
35611,118854
57456,29902
18747,31792
4148,60761
69735,33816
51501,28489
34438,34898
40878,56058
34459,42049
7700,46203
710,17485
23918,65828
11113,44464
37179,32955
3359,61889
595,63861
12472,33355
17544,20177
72207,9564
7893,45646
2709,17581
18780,21044
74424,38678
2710,23015
64550,17206
64549,19531
51375,18581
51373,171
51374,3587
48833,19328
58408,24723
10188,27190
64877,26999
25559,26539
82910,24199
33079,27167
48666,54621
72871,44230
69332,50789
12033,58001
1236,17912
8523,17632
33722,18363
18338,4188
83715,16330
51466,18470
81445,4067
40450,4406
40446,18201
51469,3408
58605,29504
24508,29015
47285,20989
51930,36400
33745,22197
8291,22369
34574,9668
68905,4280
68910,5998
12477,31622
83946,27772
37732,29235
43192,18962
43170,27125
74148,33017
64546,29939
73036,23751
49699,12857
63046,9161
81503,5061
6867,30893
86496,11315
77789,4360
67335,28617
166546,14893
49397,27258
43649,10364
70938,74646
63160,49547
4689,53167
52408,57433
73940,88249
72945,67430
3658,31224
92872,24672
38585,1504
38589,32107
38584,12963
52046,33423
48975,35082
35692,29216
63164,26387
48521,30867
65583,25889
41110,31400
53324,5942
22121,5771
53329,1993
41427,6148
22127,3454
41425,3818
82611,5685
82615,3475
41430,1601
53313,3494
41429,1973
53318,2553
55684,1535
55686,6655
55685,4300
55683,1758
24574,1113
5010,8047
8309,10379
5011,3411
83306,6494
60740,3107
60736,20782
61335,3126
32958,11141
8260,25144
8284,4666
61350,21250
22570,17277
33658,13067
166511,9943
4691,12551
35525,14536
82698,6295
71338,15665
17726,14844
71336,6028
159007,5291
10150,35696
61214,34384
22589,32624
12896,34131
71218,37702
40618,24011
16455,34563
40820,18842
27507,19863
168090,15117
55031,19717
3660,18668
77719,18116
53544,15266
65355,17968
55055,15094
35131,18454
53541,14115
6865,16271
50044,14577
12524,17721
86263,15349
42008,2437
42007,19781
84410,14115
67013,22386
51207,17761
25577,23338
51656,20583
16749,24402
191793,101325
10535,19477
10536,21533
69753,20954
11034,7279
168560,7271
6864,18256
65370,18352
7675,17921
35645,21615
804,18246
787,13702
25221,17939
35655,16679
10173,18243
49632,16474
21488,18847
13815,18242
11265,36184
39665,33418
77451,27801
29096,16299
66170,32862
47995,14266
19707,27069
24970,31471
65749,31993
53716,26933
49711,25211
83992,23089
58552,27698
18283,28498
51101,20822
67766,24003
23917,52362
23930,27532
70713,36533
70815,37483
63867,15789
28155,17475
18285,27205
66402,32542
28510,24400
35678,34314
35906,16989
29086,27607
81594,15558
4353,6822
6093,17238
73136,41033
66398,43630
4354,8856
4351,7894
2942,19206
65247,33611
70655,41065
20426,35080
4301,14666
4329,13051
17005,24509
39644,17535
39648,22021
39649,1346
3667,16690
74122,172760
6869,121162
13995,54071
43197,51095
53517,49297
15569,4447
23337,50804
62210,36787
11260,28436
78908,16651
74034,29764
37806,32357
66804,19758
71680,30423
74169,29464
74176,33243
35666,26575
35954,108962
16993,46920
7727,36379
83965,28931
70651,53381
69440,66040
7726,14100
66257,5095
78910,11741
56028,14560
66258,15436
62430,14697
86205,12046
1270,12715
35453,5106
18079,6218
18084,9550
35455,9279
168332,1284
14675,8126
66611,8034
169027,5279
77452,1484
306,10956
59988,13094
308,11875
62293,8910
40517,18407
51208,18961
33639,18845
36170,18890
74449,18928
169030,7539
47670,8230
5243,8383
35694,8337
35724,8189
5237,594
21250,23919
48668,23039
71220,29590
70592,40855
71676,69159
10976,27789
4690,15129
54275,15719
70537,10447
71561,8834
4593,16075
167560,2055
61068,6405
41969,6359
34347,7285
17686,8881
34348,8913
81464,6593
17688,8650
17680,2773
61062,1738
43424,26500
60654,62779
57837,21407
34342,13179
32851,13034
43846,21731
4152,46471
59500,12133
38587,20386
13994,67363
35852,35723
71508,19792
60653,28959
62219,12442
65204,31652
68519,31844
71645,20324
62137,7789
168478,6178
62136,11015
16744,4103
68851,14392
16747,9103
57908,23097
4688,26994
190915,14302
60111,36916
66378,74306
51598,44332
16940,22180
52907,17504
38590,19771
16539,16104
76001,2663
59281,3882
15498,8744
9630,7376
21259,4105
4318,8541
81448,3510
13988,40153
2769,20045
2784,70547
4692,40728
34177,18428
71861,19562
61217,17846
47705,13202
363,34258
9990,22316
70309,85093
32177,11980
10061,12274
51479,12072
33078,12267
11699,11968
31597,7875
52593,10521
71948,6905
24766,8307
70596,7258
70579,3148
14042,7677
33756,5099
18083,4244
18066,11176
43567,5111
14674,3349
35959,10356
73204,86180
37503,46338
68549,13328
1222,30665
24314,11905
43169,34581
73255,13373
4686,18930
35464,7548
50588,9781
166534,9429
55907,9556
34412,4425
35567,4371
13792,3872
169028,4144
43203,18760
43176,17081
25236,12999
62427,8202
35200,8487
1255,5842
4685,21411
8263,6113
58618,6018
55435,7728
53382,7746
42640,6103
10036,1889
68713,3822
74256,3842
21613,2617
21612,512
63177,3850
63162,1779
63170,2452
82575,3846
18286,3845
17683,4501
63166,21192
40250,25893
63182,2460
58560,5611
31114,8084
307,6498
68853,25088
21251,7154
53820,30560
20427,65309
999,112777
64596,4661
13813,4674
64597,4700
20015,4721
49621,4713
69315,4725
73101,15113
35846,12135
61216,39219
5290,8668
68717,6990
48305,3039
39662,3324
13814,1437
60519,415
8651,1504
60520,665
67048,6140
9917,10527
49285,952
49273,4089
47973,4270
24287,660
64864,18348
52073,160850
3001,116829
4110,120116
19561,124503
26602,56592
18410,109648
2245,19765
53863,84501
53859,152488
39887,167783
58340,144250
58342,81612
64983,152500
58341,82088
19777,124571
26676,160379
2174,131014
73336,65973
71725,87909
64865,105864
73901,150714
60357,33281
3255,40660
32142,10725
48237,20754
2175,91402
54443,114571
15320,122967
48239,92429
4077,111965
60341,174587
19776,175240
28954,102593
26681,161708
8156,112198
61573,44302
29000,42777
67190,118605
83304,2383
2370,2435
70287,5847
3113,3780
83270,2319
